2025-07-26 15:35:13,042 p=103462 u=master n=ansible | PLAY [🐳 Установка контейнерной поддержки] ********************************************************************************************************************************************
2025-07-26 15:49:35,158 p=104638 u=master n=ansible | TASK [common : [COMMON] Создание MUNGE ключа на master узле] **************************************************************************************************************************
2025-07-26 15:49:35,158 p=104638 u=master n=ansible | Saturday 26 July 2025  15:49:35 +0000 (0:00:02.006)       0:00:17.091 ********* 
2025-07-26 15:49:35,196 p=104638 u=master n=ansible | skipping: [sm02]
2025-07-26 15:49:35,213 p=104638 u=master n=ansible | skipping: [cn01]
2025-07-26 15:49:35,225 p=104638 u=master n=ansible | skipping: [cn02]
2025-07-26 15:49:35,544 p=104638 u=master n=ansible | ok: [sm01]
2025-07-26 15:49:35,557 p=104638 u=master n=ansible | TASK [common : [COMMON] Настройка прав доступа MUNGE директорий] **********************************************************************************************************************
2025-07-26 15:49:35,557 p=104638 u=master n=ansible | Saturday 26 July 2025  15:49:35 +0000 (0:00:00.399)       0:00:17.490 ********* 
2025-07-26 15:49:35,978 p=104638 u=master n=ansible | ok: [cn01] => (item={'path': '/etc/munge', 'owner': 'munge', 'group': 'munge', 'mode': '0700'})
2025-07-26 15:49:35,980 p=104638 u=master n=ansible | ok: [sm01] => (item={'path': '/etc/munge', 'owner': 'munge', 'group': 'munge', 'mode': '0700'})
2025-07-26 15:49:35,984 p=104638 u=master n=ansible | ok: [cn02] => (item={'path': '/etc/munge', 'owner': 'munge', 'group': 'munge', 'mode': '0700'})
2025-07-26 15:49:35,988 p=104638 u=master n=ansible | ok: [sm02] => (item={'path': '/etc/munge', 'owner': 'munge', 'group': 'munge', 'mode': '0700'})
2025-07-26 15:49:36,239 p=104638 u=master n=ansible | ok: [sm01] => (item={'path': '/var/log/munge', 'owner': 'munge', 'group': 'munge', 'mode': '0700'})
2025-07-26 15:49:36,241 p=104638 u=master n=ansible | ok: [cn01] => (item={'path': '/var/log/munge', 'owner': 'munge', 'group': 'munge', 'mode': '0700'})
2025-07-26 15:49:36,254 p=104638 u=master n=ansible | ok: [cn02] => (item={'path': '/var/log/munge', 'owner': 'munge', 'group': 'munge', 'mode': '0700'})
2025-07-26 15:49:36,336 p=104638 u=master n=ansible | ok: [sm02] => (item={'path': '/var/log/munge', 'owner': 'munge', 'group': 'munge', 'mode': '0700'})
2025-07-26 15:49:36,506 p=104638 u=master n=ansible | ok: [sm01] => (item={'path': '/var/lib/munge', 'owner': 'munge', 'group': 'munge', 'mode': '0700'})
2025-07-26 15:49:36,512 p=104638 u=master n=ansible | ok: [cn01] => (item={'path': '/var/lib/munge', 'owner': 'munge', 'group': 'munge', 'mode': '0700'})
2025-07-26 15:49:36,516 p=104638 u=master n=ansible | ok: [cn02] => (item={'path': '/var/lib/munge', 'owner': 'munge', 'group': 'munge', 'mode': '0700'})
2025-07-26 15:49:36,600 p=104638 u=master n=ansible | ok: [sm02] => (item={'path': '/var/lib/munge', 'owner': 'munge', 'group': 'munge', 'mode': '0700'})
2025-07-26 15:49:36,773 p=104638 u=master n=ansible | changed: [sm01] => (item={'path': '/run/munge', 'owner': 'munge', 'group': 'munge', 'mode': '0755'})
2025-07-26 15:49:36,780 p=104638 u=master n=ansible | changed: [cn02] => (item={'path': '/run/munge', 'owner': 'munge', 'group': 'munge', 'mode': '0755'})
2025-07-26 15:49:36,789 p=104638 u=master n=ansible | changed: [cn01] => (item={'path': '/run/munge', 'owner': 'munge', 'group': 'munge', 'mode': '0755'})
2025-07-26 15:49:36,859 p=104638 u=master n=ansible | changed: [sm02] => (item={'path': '/run/munge', 'owner': 'munge', 'group': 'munge', 'mode': '0755'})
2025-07-26 15:49:36,870 p=104638 u=master n=ansible | TASK [common : [COMMON] Получение MUNGE ключа с мастера] ******************************************************************************************************************************
2025-07-26 15:49:36,870 p=104638 u=master n=ansible | Saturday 26 July 2025  15:49:36 +0000 (0:00:01.312)       0:00:18.803 ********* 
2025-07-26 15:49:36,907 p=104638 u=master n=ansible | skipping: [sm01]
2025-07-26 15:49:37,270 p=104638 u=master n=ansible | ok: [cn02 -> sm01]
2025-07-26 15:49:37,271 p=104638 u=master n=ansible | ok: [sm02 -> sm01]
2025-07-26 15:49:37,278 p=104638 u=master n=ansible | ok: [cn01 -> sm01]
2025-07-26 15:49:37,289 p=104638 u=master n=ansible | TASK [common : [COMMON] Создание MUNGE ключа на остальных узлах] **********************************************************************************************************************
2025-07-26 15:49:37,289 p=104638 u=master n=ansible | Saturday 26 July 2025  15:49:37 +0000 (0:00:00.419)       0:00:19.222 ********* 
2025-07-26 15:49:37,311 p=104638 u=master n=ansible | skipping: [sm01]
2025-07-26 15:49:38,228 p=104638 u=master n=ansible | ok: [sm02]
2025-07-26 15:49:38,259 p=104638 u=master n=ansible | ok: [cn01]
2025-07-26 15:49:38,465 p=104638 u=master n=ansible | ok: [cn02]
2025-07-26 15:49:38,474 p=104638 u=master n=ansible | TASK [common : [COMMON] Настройка прав доступа на ключ MUNGE (мастер)] ****************************************************************************************************************
2025-07-26 15:49:38,474 p=104638 u=master n=ansible | Saturday 26 July 2025  15:49:38 +0000 (0:00:01.184)       0:00:20.407 ********* 
2025-07-26 15:49:38,511 p=104638 u=master n=ansible | skipping: [sm02]
2025-07-26 15:49:38,528 p=104638 u=master n=ansible | skipping: [cn01]
2025-07-26 15:49:38,541 p=104638 u=master n=ansible | skipping: [cn02]
2025-07-26 15:49:38,751 p=104638 u=master n=ansible | ok: [sm01]
2025-07-26 15:49:38,760 p=104638 u=master n=ansible | TASK [common : [COMMON] Запуск и включение MUNGE] *************************************************************************************************************************************
2025-07-26 15:49:38,760 p=104638 u=master n=ansible | Saturday 26 July 2025  15:49:38 +0000 (0:00:00.286)       0:00:20.693 ********* 
2025-07-26 15:49:40,745 p=104638 u=master n=ansible | changed: [cn01]
2025-07-26 15:49:40,806 p=104638 u=master n=ansible | changed: [sm01]
2025-07-26 15:49:40,827 p=104638 u=master n=ansible | changed: [sm02]
2025-07-26 15:49:40,989 p=104638 u=master n=ansible | changed: [cn02]
2025-07-26 15:49:40,998 p=104638 u=master n=ansible | TASK [common : [COMMON] Проверка работы MUNGE] ****************************************************************************************************************************************
2025-07-26 15:49:40,998 p=104638 u=master n=ansible | Saturday 26 July 2025  15:49:40 +0000 (0:00:02.238)       0:00:22.931 ********* 
2025-07-26 15:49:41,274 p=104638 u=master n=ansible | ok: [sm01]
2025-07-26 15:49:41,292 p=104638 u=master n=ansible | ok: [sm02]
2025-07-26 15:49:41,314 p=104638 u=master n=ansible | ok: [cn01]
2025-07-26 15:49:41,348 p=104638 u=master n=ansible | ok: [cn02]
2025-07-26 15:49:41,356 p=104638 u=master n=ansible | TASK [common : [COMMON] Результат проверки MUNGE] *************************************************************************************************************************************
2025-07-26 15:49:41,357 p=104638 u=master n=ansible | Saturday 26 July 2025  15:49:41 +0000 (0:00:00.358)       0:00:23.289 ********* 
2025-07-26 15:49:41,394 p=104638 u=master n=ansible | ok: [sm01] => 
  msg: MUNGE работает корректно на sm01
2025-07-26 15:49:41,410 p=104638 u=master n=ansible | ok: [sm02] => 
  msg: MUNGE работает корректно на sm02
2025-07-26 15:49:41,413 p=104638 u=master n=ansible | ok: [cn01] => 
  msg: MUNGE работает корректно на cn01
2025-07-26 15:49:41,428 p=104638 u=master n=ansible | ok: [cn02] => 
  msg: MUNGE работает корректно на cn02
2025-07-26 15:49:41,437 p=104638 u=master n=ansible | TASK [common : [COMMON] Установка HWLOC] **********************************************************************************************************************************************
2025-07-26 15:49:41,437 p=104638 u=master n=ansible | Saturday 26 July 2025  15:49:41 +0000 (0:00:00.080)       0:00:23.370 ********* 
2025-07-26 15:49:42,526 p=104638 u=master n=ansible | ok: [cn01]
2025-07-26 15:49:42,589 p=104638 u=master n=ansible | ok: [sm01]
2025-07-26 15:49:42,644 p=104638 u=master n=ansible | ok: [cn02]
2025-07-26 15:49:42,688 p=104638 u=master n=ansible | ok: [sm02]
2025-07-26 15:49:42,697 p=104638 u=master n=ansible | TASK [common : [COMMON] Проверка HWLOC] ***********************************************************************************************************************************************
2025-07-26 15:49:42,697 p=104638 u=master n=ansible | Saturday 26 July 2025  15:49:42 +0000 (0:00:01.260)       0:00:24.630 ********* 
2025-07-26 15:49:42,979 p=104638 u=master n=ansible | ok: [sm01]
2025-07-26 15:49:42,983 p=104638 u=master n=ansible | ok: [sm02]
2025-07-26 15:49:43,001 p=104638 u=master n=ansible | ok: [cn01]
2025-07-26 15:49:43,067 p=104638 u=master n=ansible | ok: [cn02]
2025-07-26 15:49:43,076 p=104638 u=master n=ansible | TASK [common : [COMMON] Версия HWLOC] *************************************************************************************************************************************************
2025-07-26 15:49:43,076 p=104638 u=master n=ansible | Saturday 26 July 2025  15:49:43 +0000 (0:00:00.379)       0:00:25.009 ********* 
2025-07-26 15:49:43,114 p=104638 u=master n=ansible | ok: [sm01] => 
  msg: 'Установлена версия HWLOC: lstopo 2.10.0'
2025-07-26 15:49:43,130 p=104638 u=master n=ansible | ok: [sm02] => 
  msg: 'Установлена версия HWLOC: lstopo 2.10.0'
2025-07-26 15:49:43,133 p=104638 u=master n=ansible | ok: [cn01] => 
  msg: 'Установлена версия HWLOC: lstopo 2.10.0'
2025-07-26 15:49:43,148 p=104638 u=master n=ansible | ok: [cn02] => 
  msg: 'Установлена версия HWLOC: lstopo 2.10.0'
2025-07-26 15:49:43,156 p=104638 u=master n=ansible | TASK [common : [COMMON] Установка NFS server на master] *******************************************************************************************************************************
2025-07-26 15:49:43,156 p=104638 u=master n=ansible | Saturday 26 July 2025  15:49:43 +0000 (0:00:00.080)       0:00:25.089 ********* 
2025-07-26 15:49:43,216 p=104638 u=master n=ansible | skipping: [sm02]
2025-07-26 15:49:43,217 p=104638 u=master n=ansible | skipping: [cn01]
2025-07-26 15:49:43,230 p=104638 u=master n=ansible | skipping: [cn02]
2025-07-26 15:49:44,185 p=104638 u=master n=ansible | ok: [sm01]
2025-07-26 15:49:44,194 p=104638 u=master n=ansible | TASK [common : [COMMON] Создание директорий для экспорта NFS] *************************************************************************************************************************
2025-07-26 15:49:44,194 p=104638 u=master n=ansible | Saturday 26 July 2025  15:49:44 +0000 (0:00:01.037)       0:00:26.127 ********* 
2025-07-26 15:49:44,228 p=104638 u=master n=ansible | skipping: [sm02] => (item=/home) 
2025-07-26 15:49:44,234 p=104638 u=master n=ansible | skipping: [sm02] => (item=/sw) 
2025-07-26 15:49:44,248 p=104638 u=master n=ansible | skipping: [cn01] => (item=/home) 
2025-07-26 15:49:44,252 p=104638 u=master n=ansible | skipping: [cn01] => (item=/sw) 
2025-07-26 15:49:44,255 p=104638 u=master n=ansible | skipping: [sm02]
2025-07-26 15:49:44,255 p=104638 u=master n=ansible | skipping: [cn01]
2025-07-26 15:49:44,266 p=104638 u=master n=ansible | skipping: [cn02] => (item=/home) 
2025-07-26 15:49:44,269 p=104638 u=master n=ansible | skipping: [cn02] => (item=/sw) 
2025-07-26 15:49:44,271 p=104638 u=master n=ansible | skipping: [cn02]
2025-07-26 15:49:44,471 p=104638 u=master n=ansible | ok: [sm01] => (item=/home)
2025-07-26 15:49:44,728 p=104638 u=master n=ansible | ok: [sm01] => (item=/sw)
2025-07-26 15:49:44,739 p=104638 u=master n=ansible | TASK [common : [COMMON] Очистка старых экспортов] *************************************************************************************************************************************
2025-07-26 15:49:44,739 p=104638 u=master n=ansible | Saturday 26 July 2025  15:49:44 +0000 (0:00:00.545)       0:00:26.672 ********* 
2025-07-26 15:49:44,780 p=104638 u=master n=ansible | skipping: [sm02] => (item=/home) 
2025-07-26 15:49:44,790 p=104638 u=master n=ansible | skipping: [sm02] => (item=/sw) 
2025-07-26 15:49:44,794 p=104638 u=master n=ansible | skipping: [cn01] => (item=/home) 
2025-07-26 15:49:44,796 p=104638 u=master n=ansible | skipping: [sm02]
2025-07-26 15:49:44,798 p=104638 u=master n=ansible | skipping: [cn01] => (item=/sw) 
2025-07-26 15:49:44,799 p=104638 u=master n=ansible | skipping: [cn01]
2025-07-26 15:49:44,811 p=104638 u=master n=ansible | skipping: [cn02] => (item=/home) 
2025-07-26 15:49:44,814 p=104638 u=master n=ansible | skipping: [cn02] => (item=/sw) 
2025-07-26 15:49:44,814 p=104638 u=master n=ansible | skipping: [cn02]
2025-07-26 15:49:45,137 p=104638 u=master n=ansible | changed: [sm01] => (item=/home)
2025-07-26 15:49:45,385 p=104638 u=master n=ansible | changed: [sm01] => (item=/sw)
2025-07-26 15:49:45,397 p=104638 u=master n=ansible | TASK [common : [COMMON] Настройка экспорта NFS (автоопределение IP)] ******************************************************************************************************************
2025-07-26 15:49:45,398 p=104638 u=master n=ansible | Saturday 26 July 2025  15:49:45 +0000 (0:00:00.658)       0:00:27.330 ********* 
2025-07-26 15:49:45,499 p=104638 u=master n=ansible | skipping: [sm02] => (item={'path': '/home', 'client_ip': '10.20.90.212'}) 
2025-07-26 15:49:45,500 p=104638 u=master n=ansible | skipping: [sm02] => (item={'path': '/home', 'client_ip': '10.20.90.204'}) 
2025-07-26 15:49:45,502 p=104638 u=master n=ansible | skipping: [sm02] => (item={'path': '/home', 'client_ip': '10.20.90.215'}) 
2025-07-26 15:49:45,505 p=104638 u=master n=ansible | skipping: [sm02] => (item={'path': '/sw', 'client_ip': '10.20.90.212'}) 
2025-07-26 15:49:45,511 p=104638 u=master n=ansible | skipping: [sm02] => (item={'path': '/sw', 'client_ip': '10.20.90.204'}) 
2025-07-26 15:49:45,512 p=104638 u=master n=ansible | skipping: [cn01] => (item={'path': '/home', 'client_ip': '10.20.90.212'}) 
2025-07-26 15:49:45,513 p=104638 u=master n=ansible | skipping: [sm02] => (item={'path': '/sw', 'client_ip': '10.20.90.215'}) 
2025-07-26 15:49:45,517 p=104638 u=master n=ansible | skipping: [cn01] => (item={'path': '/home', 'client_ip': '10.20.90.204'}) 
2025-07-26 15:49:45,518 p=104638 u=master n=ansible | skipping: [sm02]
2025-07-26 15:49:45,518 p=104638 u=master n=ansible | skipping: [cn01] => (item={'path': '/home', 'client_ip': '10.20.90.215'}) 
2025-07-26 15:49:45,520 p=104638 u=master n=ansible | skipping: [cn01] => (item={'path': '/sw', 'client_ip': '10.20.90.212'}) 
2025-07-26 15:49:45,523 p=104638 u=master n=ansible | skipping: [cn01] => (item={'path': '/sw', 'client_ip': '10.20.90.204'}) 
2025-07-26 15:49:45,526 p=104638 u=master n=ansible | skipping: [cn01] => (item={'path': '/sw', 'client_ip': '10.20.90.215'}) 
2025-07-26 15:49:45,527 p=104638 u=master n=ansible | skipping: [cn01]
2025-07-26 15:49:45,535 p=104638 u=master n=ansible | skipping: [cn02] => (item={'path': '/home', 'client_ip': '10.20.90.212'}) 
2025-07-26 15:49:45,537 p=104638 u=master n=ansible | skipping: [cn02] => (item={'path': '/home', 'client_ip': '10.20.90.204'}) 
2025-07-26 15:49:45,540 p=104638 u=master n=ansible | skipping: [cn02] => (item={'path': '/home', 'client_ip': '10.20.90.215'}) 
2025-07-26 15:49:45,543 p=104638 u=master n=ansible | skipping: [cn02] => (item={'path': '/sw', 'client_ip': '10.20.90.212'}) 
2025-07-26 15:49:45,546 p=104638 u=master n=ansible | skipping: [cn02] => (item={'path': '/sw', 'client_ip': '10.20.90.204'}) 
2025-07-26 15:49:45,548 p=104638 u=master n=ansible | skipping: [cn02] => (item={'path': '/sw', 'client_ip': '10.20.90.215'}) 
2025-07-26 15:49:45,549 p=104638 u=master n=ansible | skipping: [cn02]
2025-07-26 15:49:45,732 p=104638 u=master n=ansible | changed: [sm01] => (item={'path': '/home', 'client_ip': '10.20.90.212'})
2025-07-26 15:49:45,982 p=104638 u=master n=ansible | changed: [sm01] => (item={'path': '/home', 'client_ip': '10.20.90.204'})
2025-07-26 15:49:46,225 p=104638 u=master n=ansible | changed: [sm01] => (item={'path': '/home', 'client_ip': '10.20.90.215'})
2025-07-26 15:49:46,466 p=104638 u=master n=ansible | changed: [sm01] => (item={'path': '/sw', 'client_ip': '10.20.90.212'})
2025-07-26 15:49:46,715 p=104638 u=master n=ansible | changed: [sm01] => (item={'path': '/sw', 'client_ip': '10.20.90.204'})
2025-07-26 15:49:46,957 p=104638 u=master n=ansible | changed: [sm01] => (item={'path': '/sw', 'client_ip': '10.20.90.215'})
2025-07-26 15:49:46,970 p=104638 u=master n=ansible | TASK [common : [COMMON] Запуск и включение NFS server] ********************************************************************************************************************************
2025-07-26 15:49:46,971 p=104638 u=master n=ansible | Saturday 26 July 2025  15:49:46 +0000 (0:00:01.572)       0:00:28.903 ********* 
2025-07-26 15:49:47,014 p=104638 u=master n=ansible | skipping: [sm02]
2025-07-26 15:49:47,032 p=104638 u=master n=ansible | skipping: [cn01]
2025-07-26 15:49:47,045 p=104638 u=master n=ansible | skipping: [cn02]
2025-07-26 15:49:47,469 p=104638 u=master n=ansible | ok: [sm01]
2025-07-26 15:49:47,479 p=104638 u=master n=ansible | TASK [common : [COMMON] Принудительная перезагрузка экспортов NFS] ********************************************************************************************************************
2025-07-26 15:49:47,479 p=104638 u=master n=ansible | Saturday 26 July 2025  15:49:47 +0000 (0:00:00.508)       0:00:29.412 ********* 
2025-07-26 15:49:47,517 p=104638 u=master n=ansible | skipping: [sm02]
2025-07-26 15:49:47,534 p=104638 u=master n=ansible | skipping: [cn01]
2025-07-26 15:49:47,547 p=104638 u=master n=ansible | skipping: [cn02]
2025-07-26 15:49:47,750 p=104638 u=master n=ansible | changed: [sm01]
2025-07-26 15:49:47,760 p=104638 u=master n=ansible | TASK [common : [COMMON] Проверка активных экспортов] **********************************************************************************************************************************
2025-07-26 15:49:47,760 p=104638 u=master n=ansible | Saturday 26 July 2025  15:49:47 +0000 (0:00:00.281)       0:00:29.693 ********* 
2025-07-26 15:49:47,808 p=104638 u=master n=ansible | skipping: [sm02]
2025-07-26 15:49:47,827 p=104638 u=master n=ansible | skipping: [cn01]
2025-07-26 15:49:47,839 p=104638 u=master n=ansible | skipping: [cn02]
2025-07-26 15:49:48,040 p=104638 u=master n=ansible | changed: [sm01]
2025-07-26 15:49:48,049 p=104638 u=master n=ansible | TASK [common : [COMMON] Показать активные экспорты] ***********************************************************************************************************************************
2025-07-26 15:49:48,049 p=104638 u=master n=ansible | Saturday 26 July 2025  15:49:48 +0000 (0:00:00.288)       0:00:29.982 ********* 
2025-07-26 15:49:48,086 p=104638 u=master n=ansible | ok: [sm01] => 
  nfs_exports_check.stdout_lines:
  - "/home         \t10.20.90.212(sync,wdelay,hide,no_subtree_check,sec=sys,rw,secure,no_root_squash,no_all_squash)"
  - "/home         \t10.20.90.204(sync,wdelay,hide,no_subtree_check,sec=sys,rw,secure,no_root_squash,no_all_squash)"
  - "/home         \t10.20.90.215(sync,wdelay,hide,no_subtree_check,sec=sys,rw,secure,no_root_squash,no_all_squash)"
  - "/sw           \t10.20.90.212(sync,wdelay,hide,no_subtree_check,sec=sys,rw,secure,no_root_squash,no_all_squash)"
  - "/sw           \t10.20.90.204(sync,wdelay,hide,no_subtree_check,sec=sys,rw,secure,no_root_squash,no_all_squash)"
  - "/sw           \t10.20.90.215(sync,wdelay,hide,no_subtree_check,sec=sys,rw,secure,no_root_squash,no_all_squash)"
2025-07-26 15:49:48,101 p=104638 u=master n=ansible | skipping: [sm02]
2025-07-26 15:49:48,102 p=104638 u=master n=ansible | skipping: [cn01]
2025-07-26 15:49:48,113 p=104638 u=master n=ansible | skipping: [cn02]
2025-07-26 15:49:48,122 p=104638 u=master n=ansible | TASK [common : [COMMON] Установка NFS client] *****************************************************************************************************************************************
2025-07-26 15:49:48,122 p=104638 u=master n=ansible | Saturday 26 July 2025  15:49:48 +0000 (0:00:00.072)       0:00:30.055 ********* 
2025-07-26 15:49:48,159 p=104638 u=master n=ansible | skipping: [sm01]
2025-07-26 15:49:49,188 p=104638 u=master n=ansible | ok: [cn01]
2025-07-26 15:49:49,246 p=104638 u=master n=ansible | ok: [cn02]
2025-07-26 15:49:49,315 p=104638 u=master n=ansible | ok: [sm02]
2025-07-26 15:49:49,323 p=104638 u=master n=ansible | TASK [common : [COMMON] Создание точек монтирования NFS] ******************************************************************************************************************************
2025-07-26 15:49:49,324 p=104638 u=master n=ansible | Saturday 26 July 2025  15:49:49 +0000 (0:00:01.201)       0:00:31.256 ********* 
2025-07-26 15:49:49,346 p=104638 u=master n=ansible | skipping: [sm01] => (item=/sw) 
2025-07-26 15:49:49,366 p=104638 u=master n=ansible | skipping: [sm01]
2025-07-26 15:49:49,630 p=104638 u=master n=ansible | ok: [sm02] => (item=/sw)
2025-07-26 15:49:49,648 p=104638 u=master n=ansible | ok: [cn01] => (item=/sw)
2025-07-26 15:49:49,663 p=104638 u=master n=ansible | ok: [cn02] => (item=/sw)
2025-07-26 15:49:49,674 p=104638 u=master n=ansible | TASK [common : [COMMON] Монтирование NFS shares (автоопределение сервера)] ************************************************************************************************************
2025-07-26 15:49:49,674 p=104638 u=master n=ansible | Saturday 26 July 2025  15:49:49 +0000 (0:00:00.350)       0:00:31.607 ********* 
2025-07-26 15:49:49,705 p=104638 u=master n=ansible | skipping: [sm01] => (item={'path': '/home', 'src': '/home'}) 
2025-07-26 15:49:49,706 p=104638 u=master n=ansible | skipping: [sm01] => (item={'path': '/sw', 'src': '/sw'}) 
2025-07-26 15:49:49,715 p=104638 u=master n=ansible | skipping: [sm01]
2025-07-26 15:49:50,106 p=104638 u=master n=ansible | ok: [sm02] => (item={'path': '/home', 'src': '/home'})
2025-07-26 15:49:50,108 p=104638 u=master n=ansible | ok: [cn02] => (item={'path': '/home', 'src': '/home'})
2025-07-26 15:49:50,110 p=104638 u=master n=ansible | ok: [cn01] => (item={'path': '/home', 'src': '/home'})
2025-07-26 15:49:50,365 p=104638 u=master n=ansible | ok: [cn02] => (item={'path': '/sw', 'src': '/sw'})
2025-07-26 15:49:50,371 p=104638 u=master n=ansible | ok: [sm02] => (item={'path': '/sw', 'src': '/sw'})
2025-07-26 15:49:50,375 p=104638 u=master n=ansible | ok: [cn01] => (item={'path': '/sw', 'src': '/sw'})
2025-07-26 15:49:50,387 p=104638 u=master n=ansible | TASK [common : [COMMON] Установка MariaDB] ********************************************************************************************************************************************
2025-07-26 15:49:50,387 p=104638 u=master n=ansible | Saturday 26 July 2025  15:49:50 +0000 (0:00:00.713)       0:00:32.320 ********* 
2025-07-26 15:49:50,424 p=104638 u=master n=ansible | skipping: [sm02]
2025-07-26 15:49:50,441 p=104638 u=master n=ansible | skipping: [cn01]
2025-07-26 15:49:50,454 p=104638 u=master n=ansible | skipping: [cn02]
2025-07-26 15:49:51,445 p=104638 u=master n=ansible | ok: [sm01]
2025-07-26 15:49:51,455 p=104638 u=master n=ansible | TASK [common : [COMMON] Установка python3-pymysql для Ansible mysql модулей] **********************************************************************************************************
2025-07-26 15:49:51,455 p=104638 u=master n=ansible | Saturday 26 July 2025  15:49:51 +0000 (0:00:01.067)       0:00:33.388 ********* 
2025-07-26 15:49:51,496 p=104638 u=master n=ansible | skipping: [sm02]
2025-07-26 15:49:51,513 p=104638 u=master n=ansible | skipping: [cn01]
2025-07-26 15:49:51,526 p=104638 u=master n=ansible | skipping: [cn02]
2025-07-26 15:49:52,494 p=104638 u=master n=ansible | ok: [sm01]
2025-07-26 15:49:52,503 p=104638 u=master n=ansible | TASK [common : [COMMON] Создание базовых директорий Slurm] ****************************************************************************************************************************
2025-07-26 15:49:52,503 p=104638 u=master n=ansible | Saturday 26 July 2025  15:49:52 +0000 (0:00:01.048)       0:00:34.436 ********* 
2025-07-26 15:49:52,791 p=104638 u=master n=ansible | ok: [sm01] => (item={'path': '/var/log/slurm', 'owner': 'slurm', 'group': 'slurm', 'mode': '0755'})
2025-07-26 15:49:52,821 p=104638 u=master n=ansible | ok: [sm02] => (item={'path': '/var/log/slurm', 'owner': 'slurm', 'group': 'slurm', 'mode': '0755'})
2025-07-26 15:49:52,896 p=104638 u=master n=ansible | ok: [cn02] => (item={'path': '/var/log/slurm', 'owner': 'slurm', 'group': 'slurm', 'mode': '0755'})
2025-07-26 15:49:52,954 p=104638 u=master n=ansible | ok: [cn01] => (item={'path': '/var/log/slurm', 'owner': 'slurm', 'group': 'slurm', 'mode': '0755'})
2025-07-26 15:49:53,046 p=104638 u=master n=ansible | ok: [sm01] => (item={'path': '/var/spool/slurm', 'owner': 'slurm', 'group': 'slurm', 'mode': '0755'})
2025-07-26 15:49:53,093 p=104638 u=master n=ansible | ok: [sm02] => (item={'path': '/var/spool/slurm', 'owner': 'slurm', 'group': 'slurm', 'mode': '0755'})
2025-07-26 15:49:53,159 p=104638 u=master n=ansible | ok: [cn02] => (item={'path': '/var/spool/slurm', 'owner': 'slurm', 'group': 'slurm', 'mode': '0755'})
2025-07-26 15:49:53,215 p=104638 u=master n=ansible | ok: [cn01] => (item={'path': '/var/spool/slurm', 'owner': 'slurm', 'group': 'slurm', 'mode': '0755'})
2025-07-26 15:49:53,312 p=104638 u=master n=ansible | ok: [sm01] => (item={'path': '/var/spool/slurm/ctld', 'owner': 'slurm', 'group': 'slurm', 'mode': '0755'})
2025-07-26 15:49:53,349 p=104638 u=master n=ansible | ok: [sm02] => (item={'path': '/var/spool/slurm/ctld', 'owner': 'slurm', 'group': 'slurm', 'mode': '0755'})
2025-07-26 15:49:53,427 p=104638 u=master n=ansible | ok: [cn02] => (item={'path': '/var/spool/slurm/ctld', 'owner': 'slurm', 'group': 'slurm', 'mode': '0755'})
2025-07-26 15:49:53,476 p=104638 u=master n=ansible | ok: [cn01] => (item={'path': '/var/spool/slurm/ctld', 'owner': 'slurm', 'group': 'slurm', 'mode': '0755'})
2025-07-26 15:49:53,570 p=104638 u=master n=ansible | ok: [sm01] => (item={'path': '/var/spool/slurm/d', 'owner': 'slurm', 'group': 'slurm', 'mode': '0755'})
2025-07-26 15:49:53,612 p=104638 u=master n=ansible | ok: [sm02] => (item={'path': '/var/spool/slurm/d', 'owner': 'slurm', 'group': 'slurm', 'mode': '0755'})
2025-07-26 15:49:53,694 p=104638 u=master n=ansible | ok: [cn02] => (item={'path': '/var/spool/slurm/d', 'owner': 'slurm', 'group': 'slurm', 'mode': '0755'})
2025-07-26 15:49:53,746 p=104638 u=master n=ansible | ok: [cn01] => (item={'path': '/var/spool/slurm/d', 'owner': 'slurm', 'group': 'slurm', 'mode': '0755'})
2025-07-26 15:49:53,864 p=104638 u=master n=ansible | ok: [sm01] => (item={'path': '/etc/slurm', 'owner': 'root', 'group': 'root', 'mode': '0755'})
2025-07-26 15:49:53,873 p=104638 u=master n=ansible | ok: [sm02] => (item={'path': '/etc/slurm', 'owner': 'root', 'group': 'root', 'mode': '0755'})
2025-07-26 15:49:53,979 p=104638 u=master n=ansible | ok: [cn02] => (item={'path': '/etc/slurm', 'owner': 'root', 'group': 'root', 'mode': '0755'})
2025-07-26 15:49:54,007 p=104638 u=master n=ansible | ok: [cn01] => (item={'path': '/etc/slurm', 'owner': 'root', 'group': 'root', 'mode': '0755'})
2025-07-26 15:49:54,121 p=104638 u=master n=ansible | ok: [sm01] => (item={'path': '/var/lib/slurm', 'owner': 'slurm', 'group': 'slurm', 'mode': '0755'})
2025-07-26 15:49:54,133 p=104638 u=master n=ansible | ok: [sm02] => (item={'path': '/var/lib/slurm', 'owner': 'slurm', 'group': 'slurm', 'mode': '0755'})
2025-07-26 15:49:54,254 p=104638 u=master n=ansible | ok: [cn02] => (item={'path': '/var/lib/slurm', 'owner': 'slurm', 'group': 'slurm', 'mode': '0755'})
2025-07-26 15:49:54,279 p=104638 u=master n=ansible | ok: [cn01] => (item={'path': '/var/lib/slurm', 'owner': 'slurm', 'group': 'slurm', 'mode': '0755'})
2025-07-26 15:49:54,290 p=104638 u=master n=ansible | TASK [common : [COMMON] Роль common выполнена успешно] ********************************************************************************************************************************
